Annual Rainfall,Cloud Visibility,Seasonal Rainfall,Temperature,Humidity,Pressure,River Level,Wind Speed,Monsoon Intensity,Average Rainfall,Flood Label
4791.5,63.1,1563.8,35.9,61.7,1001.3,13.29,83.8,6.8,786.9,1
3327.1,53.4,1243.2,27.3,49.5,999.1,11.77,2.2,5.5,528.2,1
1811.0,14.2,567.5,20.2,97.1,988.9,4.93,23.3,2.2,369.9,0
2410.2,79.4,524.1,19.7,40.0,1008.2,5.42,75.7,1.1,848.7,0
2582.6,61.4,583.3,22.5,70.6,987.6,4.91,58.6,2.1,893.5,0
3975.1,63.5,1636.9,31.5,49.8,1002.1,14.92,78.3,9.6,489.9,1
3967.9,87.1,1552.7,36.4,49.5,990.1,12.98,74.6,7.9,437.2,1
4129.3,70.7,1707.0,34.8,58.3,1018.2,15.0,5.1,9.7,651.4,1
2052.9,21.0,509.5,23.4,99.9,981.1,4.41,89.3,1.3,152.2,0
3737.1,83.2,1521.5,43.6,33.8,988.0,12.09,22.7,7.1,722.2,1
2065.6,78.4,646.5,37.1,70.5,989.7,5.51,55.3,1.4,804.1,0
3934.7,69.0,1423.3,31.6,35.8,996.6,13.18,64.4,8.0,457.7,1
2460.5,82.6,1037.2,33.4,40.8,989.3,8.97,16.9,4.4,257.2,1
1295.9,58.2,410.1,27.6,60.8,999.7,3.55,97.6,1.9,125.9,0
3761.3,64.5,1284.4,22.4,65.7,1014.9,11.98,48.8,6.1,673.5,1
2745.6,84.2,850.4,25.7,48.1,1008.5,8.52,5.8,3.5,342.1,1
3745.7,64.4,1397.3,37.7,52.2,1003.2,10.84,93.7,6.9,517.5,1
4069.3,92.3,1293.9,15.4,36.1,983.6,10.83,58.6,6.9,447.7,1
4186.0,91.2,1714.4,18.5,51.2,1007.8,14.1,69.9,7.3,257.4,1
4724.0,32.5,1654.6,16.4,97.7,986.7,14.48,52.5,9.9,557.5,1
3332.8,40.9,1117.8,16.2,96.1,1011.5,9.92,83.5,4.5,513.6,1
3647.9,61.3,923.4,40.7,53.4,990.0,10.09,3.3,5.2,661.7,1
4368.0,54.2,1611.9,36.1,70.0,996.7,13.66,26.8,8.2,326.7,1
3440.6,33.3,1317.2,29.2,93.7,994.0,12.65,47.0,6.2,293.2,1
2538.6,93.6,508.5,17.9,30.4,1014.4,3.41,7.7,1.3,832.9,0
4181.4,52.6,1513.9,29.7,86.7,985.1,13.88,70.6,8.6,732.0,1
2295.1,31.8,540.7,29.2,96.4,1002.6,4.35,39.4,1.5,795.0,0
1761.3,96.2,720.7,20.2,36.4,985.7,6.72,27.3,2.5,211.0,0
2271.8,92.3,856.3,28.0,41.3,1008.2,5.5,0.3,1.9,301.6,0
2585.0,40.7,424.4,27.0,97.3,1016.2,3.2,72.0,1.7,618.0,1
1812.8,50.7,401.3,33.5,67.6,997.4,4.28,83.4,1.2,871.5,0
2340.3,79.1,567.0,34.1,31.0,999.5,4.5,39.5,1.5,902.9,0
3338.4,63.4,1008.9,16.4,48.0,1017.1,8.79,56.4,5.0,848.7,1
2173.6,70.3,776.3,26.2,61.5,1000.8,8.44,22.8,3.3,139.1,1
3016.7,35.1,781.4,33.8,78.5,999.5,6.65,62.2,2.1,838.8,0
3100.9,51.7,916.2,30.1,81.3,1003.1,9.99,1.2,6.9,909.2,1
2115.8,19.4,665.6,40.7,99.7,1007.6,5.6,48.9,3.0,151.1,0
1745.8,78.1,214.2,34.8,50.1,984.3,1.68,64.4,1.2,474.7,0
3133.9,56.0,835.5,19.9,67.7,1012.8,7.85,91.8,4.8,582.9,1
3188.8,69.5,1229.8,17.1,67.3,997.4,8.7,38.1,3.8,309.5,1
3188.1,74.7,969.8,34.3,58.4,982.9,7.81,76.5,3.9,565.0,1
3441.2,90.9,1193.8,15.8,41.8,1011.4,10.36,59.8,5.0,897.4,1
3845.6,45.9,1341.0,32.6,98.4,995.1,11.76,92.7,7.0,880.2,1
3885.8,39.7,1396.1,43.2,89.7,984.0,12.26,39.8,6.5,945.9,1
3922.6,46.5,1450.3,32.3,64.9,1005.4,13.96,31.9,9.4,535.7,1
3321.1,41.7,1304.7,26.6,72.2,1015.2,10.14,88.7,5.7,469.5,0
2673.0,52.4,965.0,34.3,45.9,1015.5,8.14,4.9,5.3,699.2,1
2176.1,44.7,658.4,28.7,68.1,1018.3,4.38,13.6,2.9,475.1,0
3210.2,47.8,1545.5,31.4,78.6,1014.7,13.1,8.2,7.8,137.8,1
3021.1,51.6,687.5,43.2,66.1,980.1,6.62,84.3,2.3,747.9,0
2937.1,28.7,1125.7,26.6,99.3,995.2,11.12,1.1,5.4,352.9,1
2568.4,56.7,814.3,43.8,72.8,1012.7,7.96,86.2,4.8,144.2,1
3178.3,62.2,1353.7,42.2,56.0,994.7,12.99,45.1,6.9,118.6,1
4745.5,31.5,1832.9,20.9,84.1,1004.1,15.0,0.4,9.3,938.2,1
4475.6,75.9,1648.0,17.1,41.9,1004.3,14.78,40.2,9.5,326.9,1
2777.3,55.5,873.8,18.0,56.9,994.6,6.76,18.7,,503.1,0
3366.7,63.9,672.5,15.5,54.3,1016.2,4.47,62.4,3.4,955.5,0
3974.2,75.2,1546.7,17.8,60.2,1000.1,14.58,67.9,8.3,520.8,1
3297.2,39.5,1380.0,35.5,84.7,998.6,11.5,48.8,5.7,170.7,1
3317.0,76.6,959.4,17.1,63.9,1019.9,9.9,4.1,5.1,596.7,1
4117.8,55.9,1567.4,24.6,85.6,999.7,12.6,65.6,7.4,179.4,1
3849.2,47.9,1558.8,40.3,70.4,987.1,14.86,84.2,6.4,185.6,1
5000.0,55.7,1786.1,15.7,53.9,1000.5,15.0,72.0,9.7,866.3,1
3094.9,40.1,1159.3,39.4,86.7,1012.6,9.9,83.0,6.3,360.5,1
2756.3,84.2,963.2,23.5,46.7,1011.1,8.68,20.1,5.2,710.8,1
3514.3,68.5,1378.5,18.5,45.7,1011.5,11.76,88.9,5.9,558.0,1
4183.7,66.8,1733.0,35.9,65.3,1008.3,14.65,32.2,8.3,300.1,1
4510.7,83.5,1494.5,33.9,48.3,990.2,12.16,1.3,6.5,566.0,1
3243.4,77.8,1318.6,41.3,30.6,1014.5,10.2,84.3,6.8,162.1,1
5000.0,42.9,1917.1,37.1,75.4,1015.7,15.0,94.2,9.7,412.5,0
3755.9,64.5,1277.5,39.1,65.8,987.8,12.15,65.6,6.6,570.6,1
2792.4,62.6,830.9,23.5,61.2,985.2,7.05,23.1,4.4,305.6,0
4414.2,25.0,1551.9,20.3,97.7,1019.0,11.83,25.2,7.2,694.2,1
3931.1,50.5,1585.4,37.5,70.0,1014.7,12.44,46.7,6.9,146.6,1
1893.4,,315.6,39.2,90.4,1015.7,3.27,89.8,1.1,536.3,0
2923.4,62.5,925.0,44.7,39.8,1015.5,8.02,15.0,5.2,743.5,1
3738.1,61.8,1458.9,27.4,69.8,1001.7,12.6,82.6,7.7,487.0,1
4026.2,32.6,1267.1,26.2,90.8,1005.9,10.16,29.1,5.5,887.1,1
4416.1,25.5,1332.4,38.3,70.8,1001.8,13.01,80.9,8.0,669.0,1
3185.9,45.6,1092.7,25.2,80.3,982.0,9.97,92.0,5.1,962.6,1
3624.8,57.7,1688.9,42.9,56.0,1009.8,15.0,42.7,9.8,355.7,1
3266.8,97.7,950.5,40.8,36.5,1000.2,7.85,36.5,3.6,944.9,0
2364.8,54.5,454.7,27.9,62.1,1005.9,4.23,80.2,1.8,646.1,0
3578.6,52.9,1146.3,37.5,57.6,1000.1,10.77,52.9,4.9,770.7,1
3376.3,42.5,1157.6,37.6,90.7,999.7,10.61,68.4,5.9,911.9,1
2681.2,65.7,780.7,18.1,47.1,986.9,6.59,62.3,4.1,596.1,0
2429.3,24.1,786.6,42.1,97.7,991.1,7.44,15.3,3.2,876.0,1
3409.4,37.4,1066.6,30.2,97.1,986.4,10.54,84.5,7.0,587.5,1
2797.1,61.7,875.3,39.8,47.3,987.8,6.57,19.6,4.4,639.3,0
3681.9,51.9,1353.0,24.6,54.4,1018.9,11.27,93.2,6.7,500.6,1
3331.2,53.1,1236.0,41.9,92.7,986.1,11.77,25.1,8.0,231.1,1
3343.2,37.7,1091.7,26.7,97.7,990.8,11.85,73.4,7.8,598.2,1
2528.9,58.5,605.8,15.3,61.0,1003.6,6.94,28.5,4.4,979.7,0
4450.0,68.0,1415.7,42.2,52.5,1004.4,11.49,31.8,6.1,808.5,1
3602.9,61.6,1045.5,17.7,66.8,986.2,8.73,31.0,5.0,772.7,1
3738.1,57.2,1545.7,24.6,78.1,1011.7,14.45,74.8,8.8,679.0,1
4400.2,63.1,1778.1,43.5,49.1,1011.4,13.29,55.7,8.9,413.1,1
2135.3,48.4,853.4,43.5,81.6,989.5,7.11,88.3,4.1,252.7,1
1649.9,78.0,614.1,32.2,33.6,991.5,6.54,30.7,1.8,302.1,0
2126.4,81.3,680.1,34.0,33.5,1017.5,6.32,69.2,2.5,105.7,0
2830.0,66.0,874.8,28.5,57.0,1013.0,7.36,75.3,4.3,706.1,0
3799.6,66.1,1255.9,23.8,54.7,1007.9,10.0,15.1,6.1,830.7,1
3546.4,75.7,1452.7,24.9,52.1,983.3,13.15,40.1,6.9,342.0,1
,63.4,869.6,35.2,64.4,996.7,7.87,48.3,4.0,182.7,1
3669.7,53.0,1282.0,37.6,52.5,1002.4,11.32,35.6,7.0,402.2,1
4843.1,61.7,1664.6,38.7,43.5,987.5,15.0,32.2,9.4,362.8,1
2922.6,65.0,985.5,38.7,51.7,997.9,9.79,68.6,6.9,505.8,1
1816.2,49.7,706.5,17.7,98.2,1004.0,6.28,21.6,2.4,337.7,0
2857.0,54.5,1051.2,29.8,58.8,993.1,8.73,70.9,6.2,405.8,1
4223.0,59.0,1276.0,16.7,61.1,1011.2,10.19,93.5,5.9,916.8,1
3893.3,48.4,1611.9,31.5,70.4,1013.6,14.8,56.5,8.8,401.4,1
2739.7,25.4,938.7,28.2,98.8,992.9,8.74,61.1,4.2,807.0,1
3189.8,74.3,1126.0,41.6,46.9,1013.5,9.98,6.9,4.8,663.3,1
2982.2,61.9,1119.2,25.5,77.7,984.1,9.8,86.4,6.4,403.8,1
3437.9,50.5,1213.4,18.5,80.1,1013.5,11.18,28.5,5.7,836.0,1
4122.4,44.0,1460.8,19.3,72.5,986.1,12.46,61.5,7.5,635.6,1
1537.7,100.0,476.8,37.8,36.2,983.3,5.45,97.9,1.4,107.8,0
3041.8,48.9,1071.5,33.5,77.4,1005.7,9.26,59.6,6.1,161.9,1
2550.7,76.6,703.5,18.0,34.5,998.9,5.64,72.5,2.1,777.4,0
3131.4,66.7,981.1,17.5,71.7,1016.3,8.3,44.5,3.8,501.9,1
3537.7,39.9,1360.2,36.0,81.8,994.5,12.62,6.0,7.0,465.0,1
1396.3,90.8,502.0,17.2,44.8,991.5,4.95,79.8,2.4,231.2,0
2154.3,30.2,787.8,39.7,88.9,1000.0,7.27,3.5,3.8,241.6,1
3612.5,98.6,1390.0,36.2,32.1,998.2,11.96,70.1,7.3,818.0,1
4746.3,40.8,1431.9,17.4,89.1,993.8,12.55,2.3,6.9,846.1,1
1817.5,73.1,335.4,17.5,62.2,1007.7,3.68,86.2,1.8,604.0,0
2916.5,92.8,1144.7,44.6,45.2,1010.4,9.72,15.8,6.2,365.6,1
2502.9,67.2,588.4,26.2,39.4,1014.1,5.56,51.4,2.3,939.4,0
1982.6,45.4,778.1,26.1,96.7,1018.9,7.1,59.7,3.3,661.6,1
3496.8,67.8,874.7,39.4,35.1,990.7,10.18,45.8,5.1,817.0,1
2133.9,64.4,565.0,43.4,43.9,1008.6,4.69,34.1,2.0,103.0,0
4527.3,58.5,1744.9,44.6,54.3,995.8,14.77,46.8,9.9,505.3,1
2514.9,56.3,517.6,37.6,73.4,1007.1,5.32,31.1,2.5,883.9,0
3498.3,55.8,1487.1,26.3,68.1,999.0,12.34,43.8,8.0,404.4,1
3873.6,77.3,1489.1,17.5,38.8,1019.8,12.46,35.9,8.5,753.9,1
4416.4,71.2,1866.9,38.3,50.3,1009.2,15.0,56.6,10.0,691.9,1
2480.4,78.5,895.9,31.8,46.7,1018.1,7.7,23.8,4.9,237.0,1
4902.7,80.7,1643.5,27.7,44.9,1013.4,13.81,98.9,8.9,797.4,1
3829.1,73.9,1621.4,42.2,58.8,1016.1,13.55,50.1,9.6,201.3,1
2546.3,64.8,593.4,18.3,79.3,1012.6,5.38,19.4,2.6,755.1,0
4069.2,73.6,1141.8,29.8,45.2,998.4,8.08,47.7,,991.9,1
2107.4,60.3,566.2,15.3,55.7,990.1,5.41,86.6,1.5,962.2,0
4324.7,70.2,1225.4,29.1,57.4,994.8,10.54,2.2,6.6,820.2,1
3817.2,19.9,1194.5,16.7,98.4,980.8,10.33,68.0,6.2,581.1,1
2376.6,25.8,507.5,18.6,96.8,1001.0,5.65,54.8,2.8,707.3,0
5000.0,51.2,1737.6,18.5,86.0,1000.2,15.0,17.0,8.2,755.3,1
2105.7,71.2,603.4,34.5,46.9,1001.0,4.65,81.7,1.3,107.6,0
4052.2,70.1,1636.1,37.4,34.8,1019.0,14.48,36.9,8.3,192.1,1
2059.3,53.4,246.7,32.5,52.2,1016.5,4.22,29.4,1.2,637.4,0
2964.9,71.5,1247.4,43.9,48.7,986.5,10.44,82.8,6.9,105.9,1
2568.9,69.1,506.2,26.2,65.4,994.8,5.32,63.9,1.7,918.0,0
2436.2,53.7,499.5,23.6,84.4,997.0,4.41,89.8,3.3,540.7,0
3140.8,39.0,1558.1,41.1,90.1,994.4,14.29,63.0,7.5,332.0,0
3179.1,58.8,1046.6,21.7,89.1,1011.9,8.12,74.1,3.5,454.4,1
4481.8,64.8,1449.4,43.9,55.2,1001.0,11.34,83.6,5.6,865.7,1
3979.3,46.1,1528.7,15.4,78.1,1002.9,14.79,5.5,9.2,934.5,1
1858.4,42.8,534.6,44.1,51.9,1014.1,5.36,77.6,1.4,204.6,0
4548.8,78.1,1743.4,16.3,34.3,1012.2,14.24,61.4,8.3,800.2,1
2239.6,55.2,500.1,41.7,79.1,985.3,4.74,7.0,1.6,620.4,0
2170.7,100.0,536.1,30.8,30.7,1008.6,4.51,50.9,2.1,627.0,0
1680.0,54.8,331.2,44.8,58.6,997.4,2.54,8.2,2.1,801.5,0
5000.0,72.2,1961.9,17.2,53.1,991.8,15.0,73.6,9.9,300.6,1
2333.2,57.6,690.4,31.6,78.5,982.0,5.91,54.7,2.6,577.9,0
4070.9,43.2,1551.2,44.1,83.6,999.5,,95.4,9.1,387.4,1
4739.9,46.1,1830.3,30.7,51.3,994.2,15.0,18.3,9.9,185.1,1
2401.7,43.0,991.1,33.9,86.8,990.1,8.0,60.6,4.5,194.6,1
3379.5,77.2,1327.2,35.9,50.6,1007.8,11.75,21.2,6.7,222.8,1
3943.2,51.5,1469.2,28.6,61.2,1010.8,13.88,61.4,8.0,653.4,1
3060.4,42.7,1223.4,33.8,80.9,989.8,9.95,72.3,4.5,195.2,1
3056.7,35.6,648.4,32.5,78.5,982.0,5.29,72.2,2.5,613.1,0
3823.5,10.0,1278.5,42.0,99.1,1014.0,10.87,81.5,4.9,629.5,1
4660.9,83.7,1576.7,16.4,45.8,980.4,14.0,85.4,7.9,913.5,1
4434.4,48.9,1556.7,23.4,76.4,1017.5,14.25,7.7,8.0,663.7,1
3104.6,67.8,744.2,43.5,72.7,1005.1,8.19,34.3,3.1,987.0,1
1744.7,43.3,832.3,41.7,94.1,992.9,6.66,68.7,2.6,127.9,0
5000.0,73.7,1709.7,28.7,40.9,989.9,15.0,49.9,9.3,733.7,1
1000.0,43.1,369.6,33.6,82.6,980.4,2.76,19.1,1.4,123.8,0
4370.4,59.8,1297.1,23.3,69.8,989.4,12.36,55.3,7.6,756.4,1
2284.8,80.3,576.0,20.6,49.2,985.5,5.17,40.7,1.4,447.3,0
4094.5,62.7,1445.1,28.9,63.2,1004.5,12.94,39.0,8.5,650.2,1
4112.9,78.4,1663.0,25.6,53.4,986.7,14.14,81.0,9.1,378.6,1
3544.9,50.6,1010.1,32.5,70.6,1001.1,8.25,40.8,3.7,243.2,0
2623.3,26.2,595.4,17.3,92.2,1003.6,5.43,2.6,1.7,751.2,0
3400.7,53.5,990.6,44.2,69.9,991.9,8.3,5.8,5.3,914.2,1
2733.5,52.7,1064.4,44.6,74.2,,8.62,85.6,3.7,265.2,1
3422.7,44.9,1095.3,35.9,66.3,981.5,9.49,96.1,4.8,928.6,1
3742.1,69.8,1500.4,31.1,33.6,981.1,11.56,68.8,7.0,226.2,1
1769.2,77.4,393.1,24.3,46.3,1009.6,3.67,36.4,2.9,762.1,0
3630.4,54.4,981.5,39.4,64.4,992.7,8.05,93.9,4.2,963.5,1
3804.5,67.0,1632.8,35.5,51.7,1011.9,15.0,66.3,8.0,232.6,1
4441.3,72.2,1574.1,19.9,42.7,997.3,12.5,84.4,6.8,491.6,1
2540.3,73.0,670.9,42.3,65.3,998.1,6.56,76.6,3.9,403.7,0
3988.4,80.5,1527.7,39.7,52.6,1000.5,12.13,37.9,7.0,449.6,1
4911.6,59.2,1729.8,43.5,48.1,1008.5,13.91,47.9,7.9,777.8,1
3278.7,54.7,947.3,36.8,62.5,990.9,8.06,18.6,6.3,695.1,1
2723.3,87.0,845.1,33.4,39.3,984.9,7.87,29.2,3.2,971.8,0
2372.4,40.1,543.0,27.5,94.9,1002.2,3.6,77.8,1.0,266.9,0
3981.8,37.0,1484.8,43.0,90.7,993.1,13.92,89.4,8.2,588.9,1
4187.0,35.0,1487.0,41.0,79.5,997.7,13.66,72.4,8.4,504.2,1
4627.9,73.2,1491.9,16.4,37.4,1005.9,12.8,46.5,7.3,927.0,1
1000.0,37.4,461.1,15.8,84.3,999.8,5.19,8.7,1.7,109.6,0
3708.1,43.5,1207.5,26.3,86.6,1004.8,13.23,5.7,6.3,990.3,1
4644.4,60.0,1680.2,39.3,83.7,1001.8,14.82,37.4,8.4,531.8,1
3660.0,72.7,1239.2,44.6,38.0,1009.6,9.34,46.4,4.5,663.0,1
2726.7,39.7,798.0,19.5,75.1,1008.2,8.09,60.9,2.8,424.0,1
3921.6,38.2,1263.3,32.8,88.4,1001.4,11.24,0.6,6.3,867.3,1
4450.7,64.0,1488.1,26.4,70.4,1007.2,14.99,99.0,8.4,605.8,1
1959.5,35.3,364.4,44.1,75.2,1014.9,3.36,36.4,1.4,696.5,0
4455.9,74.9,1422.3,40.3,62.1,997.3,13.11,84.8,6.4,684.0,1
3224.1,54.7,1295.3,40.1,67.0,996.5,11.49,53.5,6.8,427.6,1
3501.7,76.7,1435.8,29.1,32.4,1010.6,14.31,13.0,6.4,168.4,1
3705.1,34.2,1278.1,27.4,74.7,1003.3,11.18,79.8,6.9,826.9,1
3387.3,88.5,1205.0,23.2,35.7,982.8,13.3,71.0,6.7,360.7,1
2658.8,59.9,689.2,16.7,60.5,1015.7,6.36,52.7,2.2,864.0,0
2590.3,71.3,755.7,40.9,50.5,981.2,7.46,51.5,3.1,647.8,0
2916.5,46.4,1104.8,39.4,68.2,1009.9,11.62,8.7,6.6,418.3,1
2489.6,75.3,746.5,45.0,39.3,1010.4,5.31,65.6,1.2,634.8,0
3603.6,42.4,1212.9,44.9,78.4,1018.1,11.74,91.1,6.7,680.9,1
3604.4,40.5,1487.4,31.7,85.7,982.2,12.49,9.3,7.0,736.0,1
2447.9,70.2,899.2,38.1,41.4,1003.9,7.78,26.4,3.2,840.1,0
2898.6,64.8,1068.6,43.3,37.3,997.1,10.03,90.2,6.4,243.8,1
2660.3,100.0,1020.7,40.5,40.2,993.2,9.9,28.4,5.8,949.7,1
2425.2,23.2,756.7,22.4,91.4,983.6,7.3,65.4,3.3,469.8,1
3151.6,58.2,945.2,28.5,67.0,1002.5,8.28,53.5,5.2,874.4,1
4835.0,42.1,1937.0,18.9,62.7,999.2,15.0,59.6,9.2,298.4,1
2416.3,60.1,995.9,43.6,37.5,984.2,7.04,41.6,4.8,126.1,0
4454.4,50.6,1433.8,33.2,75.5,1004.5,13.06,30.0,6.7,616.0,1
2296.2,39.1,574.8,21.9,90.8,1009.5,6.33,4.9,1.3,392.2,0
2221.6,52.2,594.6,35.2,88.0,1010.7,5.4,74.4,1.7,986.0,0
1740.3,54.9,565.8,33.5,73.8,1016.2,3.8,74.6,1.7,194.0,0
4473.1,80.3,1686.2,25.7,35.3,996.4,14.91,67.1,8.0,142.6,1
2029.4,70.2,799.1,18.4,37.9,,6.84,64.4,4.2,140.5,0
2811.8,98.2,1016.2,35.1,33.5,1014.6,8.46,24.4,3.0,295.2,0
4074.1,80.9,1265.8,30.6,48.0,991.9,12.23,2.2,7.7,621.3,1
2486.2,65.9,796.7,38.2,39.5,986.4,7.23,80.9,2.5,555.0,0
2395.9,71.8,572.0,30.6,48.2,997.4,6.58,49.1,3.2,415.1,0
2375.7,65.9,984.4,40.6,57.0,996.1,8.97,30.7,4.9,179.9,1
1767.0,29.7,911.4,31.6,96.0,1003.0,8.2,10.2,4.0,310.4,1
3468.8,59.5,1167.3,31.8,72.7,1003.3,11.1,6.3,6.3,265.7,1
3160.4,47.6,878.8,41.3,88.4,1010.0,7.83,34.9,4.0,771.1,1
2998.2,44.3,772.4,27.1,79.7,1000.4,6.9,80.5,4.5,802.0,1
3905.0,76.9,1466.8,19.0,37.9,984.2,13.67,91.9,8.8,799.3,1
4605.8,59.8,,15.9,81.5,1014.3,13.99,89.7,9.0,972.1,1
4884.7,79.9,1571.9,37.7,49.3,992.4,13.75,92.0,8.4,895.8,1
4148.9,50.9,1513.9,33.6,74.7,1018.9,12.49,90.8,8.8,548.0,1
3773.8,50.6,1417.8,36.1,53.9,984.7,11.51,52.7,6.1,473.4,1
3769.3,33.6,1139.4,21.4,99.8,1018.3,10.15,21.9,6.8,924.2,1
3898.5,78.2,1147.9,19.1,48.4,983.6,9.51,79.8,6.0,650.1,1
3951.5,42.8,1434.7,15.4,49.5,989.2,13.72,21.4,8.1,365.0,1
3537.8,36.4,1286.1,25.5,95.1,981.9,11.91,26.7,6.0,608.0,1
2286.2,80.5,607.2,32.7,31.7,1008.2,6.49,23.3,2.0,992.9,0
4594.4,44.8,1526.7,26.8,78.8,1014.0,13.32,51.5,8.3,864.5,1
2976.3,36.3,1200.2,28.1,80.8,997.4,10.99,32.2,7.8,353.2,1
4477.3,37.7,1687.2,42.1,88.5,1017.1,15.0,15.4,8.4,957.7,1
3226.9,45.4,674.4,25.4,98.2,1003.6,6.23,45.3,2.7,983.3,0
2737.8,26.9,834.0,30.4,98.3,1005.2,7.48,87.4,3.4,308.1,1
2995.7,92.0,737.0,38.5,34.6,1013.8,4.85,57.1,3.7,906.0,0
3023.4,31.9,1000.0,26.9,87.5,991.9,9.83,87.8,5.6,894.9,1
2883.8,57.4,855.6,33.7,75.2,994.2,7.51,19.6,2.2,135.8,0
2919.9,49.8,704.3,40.9,75.3,1016.2,7.01,16.7,4.5,702.7,0
1859.2,82.3,537.8,43.5,39.0,1016.0,5.94,57.6,2.6,374.8,0
3111.6,49.7,1029.5,19.4,75.5,1019.1,9.01,46.3,3.4,707.2,1
4445.2,37.4,1499.7,42.8,98.8,1016.1,12.38,66.0,7.4,922.2,1
4015.7,10.0,1555.2,29.8,,985.1,13.63,79.5,8.7,548.9,1
2972.4,47.2,667.9,22.7,60.7,1012.9,4.68,75.1,1.2,473.0,0
3875.7,87.9,1281.0,28.8,32.8,996.4,12.29,94.2,6.1,929.4,1
2223.5,45.3,533.6,44.4,55.4,1019.6,5.51,39.8,1.3,976.7,0
2330.4,34.4,598.9,29.8,87.8,998.9,4.65,20.6,1.8,156.0,0
4203.1,46.2,1471.6,24.9,79.1,1002.2,13.26,55.1,7.3,930.6,1
3948.3,52.0,1518.9,34.0,62.2,1001.2,13.38,11.1,7.6,174.5,1
4862.7,76.0,1878.3,22.2,33.9,992.9,15.0,28.9,8.3,403.6,1
3390.7,64.8,1061.0,17.3,59.9,983.0,9.57,20.8,5.3,786.3,1
4179.7,69.8,1586.1,18.9,62.8,1015.8,14.7,39.7,8.7,799.3,1
,24.4,489.7,18.8,95.0,1012.1,5.69,11.1,2.5,753.2,0
1842.9,44.3,779.3,19.6,74.9,985.6,8.84,3.2,3.2,135.2,1
2534.6,61.2,911.0,19.2,51.8,1011.1,7.43,65.7,2.2,219.7,0
5000.0,32.4,1674.3,34.2,66.8,1005.0,14.13,61.0,8.2,942.6,1
2543.0,83.7,677.2,20.5,34.6,996.4,6.74,70.8,3.1,173.3,0
1673.2,40.9,664.4,25.4,98.1,990.2,5.8,66.0,2.4,170.7,0
3470.4,76.0,1096.7,41.9,55.2,1014.4,9.76,11.4,6.6,852.1,1
1837.1,50.5,408.7,29.2,63.5,1008.0,3.39,29.1,1.7,677.1,0
2064.7,53.6,533.0,35.0,54.9,1001.9,2.02,13.0,1.4,416.5,0
1332.4,48.0,519.9,20.2,77.8,1004.4,5.49,84.3,2.0,249.1,0
1704.4,57.2,293.6,20.8,76.4,983.6,1.85,74.7,1.0,895.8,0
3910.9,47.5,1464.4,16.2,80.1,999.0,11.99,20.2,7.3,989.7,1
2606.8,73.9,1196.7,20.1,48.8,987.7,10.84,34.1,6.1,145.0,1
1897.0,79.7,498.2,23.4,52.1,988.3,4.89,96.7,2.9,598.7,0
2243.0,71.6,453.3,20.3,38.8,1006.5,6.68,59.4,3.1,335.2,0
4372.0,47.1,1459.3,17.7,75.9,1016.5,11.87,80.1,8.3,849.1,0
2709.4,100.0,889.2,18.6,32.8,996.2,10.33,26.5,5.5,411.5,1
3872.6,50.6,1112.7,28.8,71.8,988.3,11.7,21.0,7.3,743.2,1
3661.8,24.6,1230.6,21.2,90.9,1005.9,11.14,78.4,5.1,585.6,1
2743.2,29.4,756.3,25.9,92.4,1014.8,7.94,68.6,3.1,587.4,0
4670.7,51.5,1720.2,30.1,61.4,1009.9,15.0,68.1,9.7,872.2,1
3202.9,63.9,1185.4,35.7,62.2,1014.8,9.19,55.3,6.1,523.4,1
1880.0,72.7,456.2,16.2,35.4,1001.5,5.02,56.4,2.2,861.0,0
2866.5,51.1,1059.9,39.0,77.0,1010.1,8.04,73.6,4.7,427.1,1
2423.1,32.6,875.0,33.8,87.5,985.6,7.41,27.0,4.0,257.3,1
2364.2,51.1,625.4,17.5,47.1,993.9,5.86,35.3,2.9,509.9,0
4275.5,65.5,1619.0,41.2,59.5,995.6,13.75,87.2,9.4,548.5,1
3831.3,40.5,1455.1,42.6,88.7,1000.5,14.06,30.9,8.9,530.5,1
2369.8,42.1,657.9,16.8,91.4,1017.2,5.89,54.6,2.8,827.5,0
3006.9,65.7,889.5,23.3,47.0,1015.0,8.33,70.3,4.2,608.2,1
4078.8,47.4,1414.3,39.2,68.5,985.4,12.62,100.0,7.9,899.6,1
2648.4,79.2,739.8,37.4,43.5,986.9,6.69,43.5,2.9,562.8,0
2701.9,95.5,1236.8,20.5,37.1,994.3,10.24,42.8,6.3,302.2,1
3676.1,35.1,1429.3,21.3,93.8,991.6,11.56,84.3,7.3,216.5,1
4554.3,44.3,1474.3,26.1,87.4,1004.6,12.48,80.6,6.9,881.5,1
3821.6,40.2,1492.6,29.5,83.2,1016.1,12.13,73.1,7.4,150.6,1
3741.3,67.8,1547.2,33.5,33.4,1018.5,14.34,46.3,7.4,205.8,1
4182.5,48.4,1625.3,26.1,89.1,1006.1,13.52,32.4,9.7,157.3,1
2282.4,70.6,841.5,28.9,60.7,1013.5,9.57,60.9,4.1,481.4,1
4520.9,73.9,1734.1,37.4,54.0,1001.0,15.0,87.6,8.9,579.4,1
1720.2,53.6,580.2,16.1,68.3,988.3,5.01,88.4,1.2,117.9,0
2849.5,86.9,737.3,22.6,36.4,1001.0,6.43,10.8,3.6,564.0,0
1563.1,52.6,607.4,36.4,83.0,1002.2,5.75,42.8,1.4,454.4,0
